-9.998137429367245366e-01,-1.929972628969655810e-02,6.785581770377546859e-04,-1.993142316259253199e+00
-9.944775405753423225e-01,1.049496131065684318e-01,-1.216725488964680801e+00,-1.456872495241977816e+00
-9.434613449479353209e-01,3.314825645324850356e-01,-1.653890134598931416e+00,-1.458871062927310724e+00
-8.388239808956975407e-01,5.444027269166591410e-01,-1.485262425241320239e+00,-1.818329477657276483e+00
-7.262123692554769416e-01,6.874704319025995991e-01,-1.034451532592903344e+00,-1.983587343297388728e+00
-6.600986612877749460e-01,7.511789116888781814e-01,-3.787027455036825474e-01,-1.228952338872153272e+00
-7.073007002007332122e-01,7.069128089768584866e-01,8.297191031109232284e-01,1.444400391790735316e+00
-9.223044368515106450e-01,3.864641325712100395e-01,3.393315119568940386e+00,3.940610712754628042e-01
-9.788499326970477865e-01,-2.045795915016573596e-01,4.162045581093922308e+00,1.058526282953112130e+00
-6.910038121883781415e-01,-7.228511129832537740e-01,3.771991250681811625e+00,3.810814748588891576e-01
-3.718326913316259974e-01,-9.282997628229147091e-01,1.859305464029653354e+00,1.286579711242891166e+00
-2.677986743142131698e-01,-9.634748933083570055e-01,1.545038171114346826e-01,-1.935086303868932767e+00
-5.805694751453644997e-01,-8.142107126103389492e-01,-3.534034929634001010e+00,-1.382739093529502306e+00
-9.888360592838245644e-01,-1.490075429635583371e-01,-6.085225459979192841e+00,-9.091778170355879762e-01
-6.940464717920357129e-01,7.199302014730504240e-01,-6.215544874505741113e+00,-1.220409209321934974e+00
2.436524609492986618e-02,9.997031233234862091e-01,-4.693008003018168672e+00,-1.560020657992005955e+00
5.369671059261471591e-01,8.436031810948189102e-01,-3.114824000222916389e+00,-9.686570624681836161e-01
7.734475882201999886e-01,6.338602592656806811e-01,-1.681696151309359566e+00,-1.197905481974465669e+00
8.687045724934572277e-01,4.953305620784564933e-01,-8.866843827980830373e-01,-1.667628028365334858e+00
9.185564937977283018e-01,3.952897262793760302e-01,-7.049417128214027217e-01,-1.425806165332493380e+00
9.519704065722259800e-01,3.061900472104061022e-01,-6.257162174474881766e-01,-9.505520215143145046e-01
9.726052735665993154e-01,2.324628611852663507e-01,-4.752924946190875133e-01,-7.299674210768634097e-01
9.845818742793567280e-01,1.749243631989238490e-01,-3.675707442152631454e-01,-5.214953210943000794e-01
9.913285812649080819e-01,1.314064076341198983e-01,-2.699303687555850706e-01,-4.138649577887913433e-01
9.951776483195547973e-01,9.808898146662774209e-02,-2.105206906224569574e-01,-2.820809975685534821e-01
9.972997552697547841e-01,7.343839689758546729e-02,-1.497454671749312849e-01,-2.410658342444280955e-01
9.985261767398868615e-01,5.427222462018915089e-02,-1.229323145949437895e-01,-1.419036461391579018e-01
9.991801302344017754e-01,4.048539668527232488e-02,-8.085861738735636295e-02,-1.472263634559702605e-01
9.995722167579921269e-01,2.924693976322476768e-02,-7.532166923908280298e-02,-5.569474366201772331e-02
9.997642916358544518e-01,2.171085373397596205e-02,-4.016368650658455608e-02,-9.982543003052372910e-02
9.998898620833245321e-01,1.484128373794331955e-02,-5.054142079535689502e-02,1.905599095536584728e-03
9.999394220038825276e-01,1.100692157423419776e-02,-1.444905918427184799e-02,-8.164602294983717978e-02
9.999791424642403559e-01,6.458686900794401685e-03,-3.939713463901360624e-02,4.611211754561475584e-02
9.999877521065564379e-01,4.949306706613923294e-03,3.853610261494432379e-03,-8.397354347965094168e-02
9.999988805741490960e-01,1.496278867254641556e-03,-3.716095032245832208e-02,8.685851685666716449e-02
9.999987008669873889e-01,1.611913253723837921e-03,1.936076028722810705e-02,-1.032444061898055709e-01
9.999988177452373561e-01,-1.537695720105017013e-03,-4.164732556691149584e-02,1.315034893394193272e-01
9.999999964593794255e-01,-8.415011036602671433e-05,3.522340856986454910e-02,-1.393095226534732389e-01
9.999938468105867839e-01,-3.508039475921269097e-03,-5.220953159493979534e-02,1.863995253312725198e-01
9.999997349949908410e-01,-7.280178213428682493e-04,5.394164743853940153e-02,-1.944742897229571887e-01
-9.999997335498967965e-01,-7.300000927915015507e-04,5.311037709686289125e-03,-1.889336273464477411e+00
-9.920189324232118189e-01,1.260890071097046650e-01,-1.243778360760354307e+00,-1.330125037575243363e+00
-9.367674819168851919e-01,3.499524036538372851e-01,-1.620193778322476019e+00,-1.128295069484080981e+00
