-8.913184178205302288e-05,9.733607447779422939e-03,-1.091855274764333833e-01
3.011528033590726849e-04,2.920191221472425575e-02,-1.353481087351929291e-01
2.269130379867312364e-03,4.686754513073700112e-02,-1.048782206204046941e-01
5.032189698969569136e-03,5.136829245667763610e-02,7.361766646159173533e-03
4.260043823213321978e-03,3.048312365140999625e-02,2.006292556302716190e-01
-3.353507874987449178e-03,-2.338566086369917030e-02,4.315546029917650683e-01
-8.198672733787049083e-03,-1.049674744449915209e-01,5.816738778476105987e-01
1.225520744048003152e-02,-1.833644872767370426e-01,4.754692547325553020e-01
5.710573819754027891e-02,-2.086634701084006671e-01,8.021634604531380219e-02
7.709478764138144591e-02,-1.547933952040406735e-01,-4.656924108139530727e-01
1.921855762043389593e-02,-3.021167235125477024e-02,-1.111763597694499062e+00
-9.186752506228745840e-02,1.739219525990867710e-01,-1.725310849527298629e+00
-7.301801904529969800e-02,4.249005616806917351e-01,-1.448812039416815356e+00
1.715992004597290954e-01,5.147039891152862534e-01,-3.896229472384504788e-01
3.702350569183648910e-01,3.276657806430515185e-01,6.540368661748150458e-01
3.207547977405004747e-01,1.012300719646384017e-01,1.228100335989051217e+00
1.152579436055212875e-01,9.111293252599739212e-03,1.580212528807020345e+00
-1.516989737190725940e-01,-1.481172516405082629e-02,1.887622622818112994e+00
-4.091220232279859648e-01,-1.716819334190420321e-01,1.975975758936656224e+00
-3.918403367909444324e-01,-5.854767850464250856e-01,1.639975963532146697e+00
1.637216608871545631e-01,-8.142595289424200411e-01,4.623687520191470668e-01
6.554384984916661328e-01,-4.015341738014681638e-01,-8.213547838975561177e-01
5.722545451320240062e-01,7.940458507165182311e-02,-1.484463432379556469e+00
2.293418464293910386e-01,1.461338800190643550e-01,-2.356557867726342792e+00
-2.079617788332188688e-02,-1.717168653006950763e-02,-1.858481172090179268e+00
-2.013059059344139423e-01,-1.255987345169340408e-01,-1.211959982585961049e+00
-4.093091386323637337e-01,-9.466013210695367608e-02,-1.248502041824000486e+00
-5.840221923406584414e-01,1.771135393932579127e-01,-1.288987842127406580e+00
-4.142115544587710030e-01,6.370005751259937288e-01,-8.306186473985439633e-01
1.867278970810766214e-01,7.912356313909243433e-01,-9.862425881519953919e-02
6.232607978674674643e-01,3.795189412565183051e-01,8.619348427274848845e-01
5.493376230781654712e-01,-5.866862849669540747e-02,1.319987488576019441e+00
3.083675446964207478e-01,-1.978727589008566490e-01,1.207270830410458018e+00
1.229806739763493750e-01,-1.393769360298116045e-01,1.229107071637474791e+00
1.778641353174581496e-02,-2.520694017616020854e-02,9.667184688243499746e-01
-4.354228738416154876e-02,5.900573559108335253e-02,5.816457896234046299e-01
-1.084846349585290026e-01,1.160062354191765399e-01,5.806781789910488989e-01
-2.412612208303413497e-01,1.627186562087848953e-01,1.053167196491035851e+00
-5.176729670080285617e-01,9.477652226870147967e-02,1.872539416125709177e+00
-6.732293288169969303e-01,-3.444949905693914793e-01,1.399509233504877770e+00
-1.007175357676803884e-04,6.503540890494886526e-03,-6.557475309367077898e-02
-6.309698702844368512e-05,1.707582941969903317e-02,-7.028416475279572473e-02
4.315621017909609947e-04,2.492920200426242822e-02,-4.125975407359250280e-02
1.025610950784572317e-03,2.440940231657512394e-02,2.594428134167486855e-02
6.536590402081987605e-04,1.093841877023026682e-02,1.189395795173779358e-01
-9.198179174415566095e-04,-1.608902006365740128e-02,2.049667130987984087e-01
-1.201563115034831597e-03,-5.056609746804716088e-02,2.336763962296564134e-01
3.198348062124600766e-03,-7.839494289211744460e-02,1.545462064407714387e-01
9.834020266230369955e-03,-8.099606393311252484e-02,-4.789788704214803516e-02
8.269291284101476514e-03,-4.438306158810972901e-02,-3.331587849771567855e-01
-6.515666252627672073e-03,3.397419156737005452e-02,-6.127792338977209319e-01
-1.429827721770982052e-02,1.400692078853386369e-01,-7.308057934286904533e-01
1.937587726655609632e-02,2.295961605294881136e-01,-5.103512545471458051e-01
8.210423587972126569e-02,2.416018290544784675e-01,1.271568859668081863e-02
9.895533170521597643e-02,1.612982831187526611e-01,6.399671898702630202e-01
1.438886815279671882e-02,1.866196168326539340e-02,1.305791762432218395e+00
-1.234844403145904934e-01,-2.012935729337966273e-01,1.899330197558072975e+00
-9.008592747453503247e-02,-4.776127796283961557e-01,1.522357707768240420e+00
2.096876284544542113e-01,-5.559316897582420314e-01,3.271891800531565586e-01
4.249851485341797352e-01,-3.166156661060958166e-01,-7.800948603279436178e-01
3.544900904377832340e-01,-6.839737798422684811e-02,-1.274884173409983390e+00
1.279795986170552957e-01,7.050652295749970655e-03,-1.684621406031214352e+00
-1.655553398768707385e-01,-6.002366530503011610e-03,-2.103174617674908653e+00
-4.461017166821417690e-01,1.287517531685988814e-01,-1.953940653356798451e+00
-4.741354981325387463e-01,6.150304592132000980e-01,-2.203800415868927054e+00
2.254430178295726561e-01,9.261205427434986426e-01,-7.445133786060198489e-01
8.248202203737466931e-01,3.255274389248163924e-01,9.945108397602950845e-01
6.430522853086276802e-01,-3.092564063099726424e-01,1.216067718448967661e+00
2.588294330666596199e-01,-5.160715481463010734e-01,7.671024805317676609e-01
